feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
9343389,7783696713,9555105,4,Voluptates doloremque est sint. Voluptatibus consectetur error iusto perferendis maiores.,App Experience,Positive,2025-07-13 01:19:18
4346224,6906662638,35035597,5,"Modi eveniet impedit minus ipsa. Suscipit cupiditate eos.
Facilis mollitia minima nihil vitae.",Customer Service,Positive,2025-09-21 18:15:49
6018023,9458825564,57424660,5,Excepturi ullam tenetur esse.,Delivery,Positive,2023-01-28 23:36:10
6927978,7173025597,35252293,4,Magnam itaque iusto. Cum in dolorem aliquam minima.,Product Quality,Positive,2025-08-02 18:25:00
3515108,1040566260,69077809,4,Earum dolore quaerat laborum sint eaque pariatur. Labore nisi consectetur nemo.,App Experience,Neutral,2023-05-31 21:30:46
1810441,9683970142,23535376,4,Harum veritatis magni facilis dolor amet voluptatum. Ratione minus expedita facere fuga.,App Experience,Positive,2024-08-19 09:56:36
9263572,4084631008,83777603,3,Illum vel in occaecati voluptatum omnis.,Delivery,Negative,2023-12-04 06:23:25
5610092,8846014716,70045230,4,Officia cupiditate sit dicta. Labore esse veniam sit repudiandae maxime.,App Experience,Positive,2025-11-16 21:38:46
3933039,2546855955,59173091,5,Rerum deleniti saepe sapiente. Quasi minima consequatur non. Id ex repellendus ab maxime illo ab.,App Experience,Positive,2025-06-19 18:12:19
3582371,9393107335,50810661,4,Nesciunt eligendi sed magnam qui.,App Experience,Neutral,2025-10-11 00:16:17
7378094,7347786046,53183990,3,Hic totam esse distinctio reprehenderit voluptatem id. Delectus atque incidunt architecto officia.,Product Quality,Neutral,2024-04-05 23:42:07
6770396,1041439093,94872565,5,Repudiandae possimus perferendis ea. Ab doloribus ad. Culpa repellat ipsum excepturi iure.,Delivery,Positive,2024-12-13 04:23:57
6554884,2885590763,42778853,4,Possimus nam error a. Laudantium ad voluptatem eius soluta quod explicabo odio.,App Experience,Neutral,2025-02-24 15:55:58
8622217,5236990869,55697912,5,Quae ut mollitia aspernatur. Excepturi aspernatur error vitae necessitatibus.,Product Quality,Positive,2024-12-31 05:45:00
649193,1298586184,92004588,4,Voluptatum adipisci minima atque eaque. Vel rem dolores quae necessitatibus.,Product Quality,Positive,2024-08-19 14:17:20
2508409,4353272933,85412589,5,Dolores incidunt explicabo.,Delivery,Positive,2023-04-03 02:46:36
3488592,8175278636,73161072,2,Molestiae sunt provident aliquid consequuntur corrupti pariatur. Aliquam corrupti consectetur odit.,Customer Service,Negative,2025-06-26 17:23:08
6805417,1842563260,71554145,4,Saepe illum voluptas cumque similique nisi culpa. Praesentium sint laudantium ipsum.,Product Quality,Neutral,2023-11-11 22:35:51
4954969,303830604,14155618,5,Consectetur ea corrupti. Nostrum voluptatibus iste aliquam.,Delivery,Positive,2023-12-30 20:10:55
5008230,4701130691,39524196,3,Nisi soluta autem tempore eaque vitae. Accusamus nesciunt perspiciatis harum voluptatem qui porro.,Customer Service,Negative,2025-10-02 15:33:25
6402749,8847758979,8647702,5,Ut non nemo nulla vitae. Ad minima modi illum ipsum.,App Experience,Positive,2023-12-08 01:37:10
4383390,9253711094,44943297,5,Optio ratione esse tempore. Itaque quia earum quis deleniti totam.,Customer Service,Positive,2024-01-02 22:55:24
3122706,1970424435,7161803,4,Officiis quam ipsa totam. Ea cum in laboriosam hic impedit odio.,Customer Service,Positive,2024-08-13 13:48:06
8060335,5152376733,83578460,4,Molestiae saepe officiis neque laboriosam. Consequuntur doloribus et voluptas.,Customer Service,Positive,2025-05-16 13:07:19
8580624,7524024827,90856516,4,Cupiditate culpa quam quasi. Fugiat animi doloribus. Architecto eveniet cupiditate minima alias ut.,Customer Service,Positive,2023-03-01 02:54:35
3267087,6195906208,2856830,2,"Doloremque possimus voluptatibus totam sunt illum.
Ducimus ut animi veritatis fuga cumque.",Delivery,Negative,2023-06-10 05:38:05
6964725,4764559928,66147385,5,Culpa nisi nulla ad illum. Maxime maiores mollitia veritatis.,Customer Service,Positive,2023-07-12 00:19:36
4819055,8423871620,43017501,3,Quae autem eaque eligendi id.,Product Quality,Neutral,2023-05-07 21:16:58
8916694,168851018,81792396,5,Totam eum dignissimos non eius. Tenetur soluta fugit rem id sequi. Dolor iste neque aliquid.,Delivery,Positive,2024-08-04 02:14:12
4437149,8337703268,7095717,4,Animi illum deserunt quas laborum animi. Tenetur architecto voluptate hic.,App Experience,Positive,2025-06-23 20:07:23
1329964,6609831025,44959738,5,Aperiam voluptatibus fugit fuga. Dolore quas laudantium aperiam nisi occaecati.,Product Quality,Positive,2025-11-25 14:31:34
1776120,2969376391,14502343,4,Vero rerum commodi. Rerum veritatis vitae quidem.,Delivery,Neutral,2025-06-08 11:32:47
1744038,4480123794,36731282,5,Labore itaque commodi. Accusantium tenetur a cupiditate quis nesciunt rem.,Product Quality,Positive,2025-09-23 05:14:25
3916410,5971690863,28041469,4,Minima voluptas saepe repellat harum tempore cumque.,App Experience,Neutral,2023-06-16 03:27:20
3041022,9204370213,33452374,4,Est repellat tempora magnam qui sapiente dignissimos. Alias quod doloremque aut.,App Experience,Neutral,2023-01-16 10:44:25
9327149,6763233434,6861205,4,Iure vero doloribus quidem modi ullam eius. Dolorum iure officia delectus consequuntur molestias.,Delivery,Positive,2023-01-26 06:15:28
505312,6043574886,32344736,3,Recusandae quibusdam culpa maxime reprehenderit eum amet. Quasi vitae beatae.,Customer Service,Neutral,2023-04-17 23:59:42
247601,8864472305,91646235,4,Fuga dicta ipsum architecto voluptates. Consectetur non ex. Explicabo maxime facere nulla.,Product Quality,Positive,2023-07-24 07:01:04
4297234,1876825076,25923266,4,Fugiat rem mollitia autem. Quisquam libero consectetur dolorem beatae nesciunt quis.,Customer Service,Neutral,2025-07-24 16:33:27
2475721,4209145906,3269883,5,Harum provident veritatis alias provident.,Customer Service,Positive,2024-06-21 23:36:51
7675992,5468697319,75274718,4,Praesentium perspiciatis excepturi reprehenderit quam praesentium.,Product Quality,Neutral,2024-09-28 16:14:59
400047,8480339347,34842750,3,Id consectetur dicta quos a. Natus eius incidunt ipsum eos eligendi vitae.,Delivery,Neutral,2025-05-21 01:02:03
2924756,3200590917,49786074,4,Necessitatibus ipsum sed officiis blanditiis. Magni id excepturi modi repudiandae.,Product Quality,Positive,2025-04-15 20:57:53
1709998,8275870354,51842754,5,Nulla deserunt nulla repellat. Similique dignissimos praesentium.,Customer Service,Positive,2025-04-16 02:43:02
7206319,4438462986,16048185,3,Alias dolor voluptates natus. Deserunt iste quaerat aut mollitia. Optio itaque animi deserunt iure.,App Experience,Neutral,2023-04-24 10:36:42
5422520,6893581244,59096098,3,Blanditiis itaque dignissimos placeat est. Sequi qui magni dolorem veritatis dolores quas.,Customer Service,Neutral,2023-06-17 17:24:10
863443,7853750927,53068527,4,Totam in commodi atque soluta. Mollitia aspernatur maiores.,App Experience,Neutral,2023-03-31 02:55:27
4477927,6405271909,68351754,4,Asperiores sequi voluptates error vero accusamus.,Product Quality,Neutral,2023-01-13 19:57:07
3247029,8727287759,54505281,5,Voluptas quod sequi repudiandae. Maiores molestiae hic nobis sit perferendis.,Product Quality,Positive,2025-01-12 03:36:29
2594848,5371184267,49517190,5,Deserunt explicabo vero harum aliquam suscipit ratione. Aperiam quaerat cumque sed.,Customer Service,Positive,2025-11-19 13:38:22
4419679,4621376101,66437971,4,Nesciunt maxime harum ipsam. Delectus velit tempore aliquam exercitationem nobis.,Delivery,Positive,2023-05-08 00:02:32
1473978,4477631202,12670769,5,A rerum in distinctio laborum perferendis officia ut. Dolore facilis iste amet assumenda.,Product Quality,Positive,2024-03-09 15:17:23
7248953,6867861568,31483900,3,Deleniti aliquid necessitatibus sed in et dolor. Tempore maiores optio molestias quaerat.,Product Quality,Negative,2024-12-05 13:49:43
7366577,7749959874,17560610,4,Suscipit ipsam itaque earum. Ut unde dignissimos temporibus. Ad cupiditate necessitatibus sunt.,App Experience,Positive,2025-01-10 15:59:46
1195098,3868471556,97356057,4,Deleniti cumque architecto sit vitae quam est. Magnam iure iste animi.,Product Quality,Neutral,2023-06-02 11:38:26
1640956,2698173700,61246676,4,Accusamus commodi ex rerum. Quod vel atque inventore occaecati voluptates.,Delivery,Positive,2023-08-18 04:17:34
2339718,4858807485,38736317,4,Rerum nulla sed.,App Experience,Positive,2023-04-14 05:19:02
1190105,986877160,90202718,4,Iure deserunt non quibusdam nulla sunt. A explicabo pariatur aut similique accusamus placeat.,Product Quality,Neutral,2023-04-15 00:20:22
9815383,9855265678,88872394,1,Reiciendis rerum fugiat corporis.,Delivery,Negative,2023-04-03 10:01:46
2006750,6385086425,35299718,5,Ea asperiores voluptate eaque laudantium. Soluta suscipit repudiandae nemo rerum saepe iure.,App Experience,Positive,2025-12-11 02:59:43
9768634,2484788778,14318412,4,Repellendus nulla occaecati totam. Totam quo qui.,Product Quality,Positive,2023-12-06 12:13:00
6973555,5362317351,24269746,4,Voluptates reiciendis ea veniam. Mollitia nemo itaque omnis culpa.,Product Quality,Positive,2023-12-24 15:24:06
26879,9330547160,45780033,4,Temporibus doloremque quod incidunt iure.,Product Quality,Positive,2024-12-29 13:52:08
5957388,4249440606,28327658,3,Nemo numquam ut. Voluptatem aspernatur ad autem ratione ad ut.,Delivery,Negative,2023-05-23 23:16:54
9084225,281520570,766263,5,Laudantium soluta beatae ipsam. Ipsum fugiat libero minus aliquid.,Product Quality,Positive,2024-07-27 01:03:30
8971563,1488503856,97960445,5,Fugiat dignissimos libero fugit rerum accusamus. Dicta corporis velit nostrum laudantium.,App Experience,Positive,2024-11-16 09:56:58
8748719,8487266310,74514072,4,Nesciunt ullam autem. Laborum fugit asperiores debitis quisquam eius animi.,Customer Service,Neutral,2025-08-26 10:07:24
6638571,8300598576,46155145,4,Dolorum quidem qui veritatis animi. Omnis error inventore cum aperiam.,Product Quality,Positive,2025-07-21 10:27:14
2402161,7474648445,92884047,5,Inventore consequuntur fugiat enim id.,Delivery,Positive,2025-06-18 03:28:39
2983415,6950954579,48996745,5,Dignissimos corrupti magnam veritatis error veniam.,Delivery,Positive,2023-02-09 05:05:25
9907174,9923652425,84088697,4,Aliquid unde quaerat maiores ad qui debitis minima. Impedit soluta illum odio odio.,Customer Service,Positive,2023-05-21 17:15:09
8978457,955083008,50902428,4,Dolorum quisquam libero nostrum maiores ea a. Culpa corporis dolor eos quibusdam.,App Experience,Positive,2025-05-02 07:07:02
462616,8189009018,5554682,4,Quibusdam maiores adipisci impedit eveniet eveniet adipisci. Ad sunt aut itaque porro.,Customer Service,Positive,2025-09-04 03:50:23
9412292,170805186,50864980,2,Ab voluptatibus velit exercitationem. Laboriosam quod assumenda molestias.,Customer Service,Negative,2025-03-26 01:12:22
177003,9778083281,87459215,4,Ex beatae illum pariatur ipsam ad. At ratione totam quas esse.,App Experience,Neutral,2024-04-22 11:14:35
3373975,5806266428,52921747,2,Similique esse eaque animi neque. Doloremque quaerat voluptates itaque exercitationem.,App Experience,Negative,2025-09-18 23:59:51
4836515,1341470267,52321788,4,"Reprehenderit vero dicta magni libero.
Omnis possimus delectus sapiente molestias doloribus.",Customer Service,Positive,2025-03-25 16:06:35
7514181,6066992690,29245590,5,Soluta corrupti excepturi cum eius. Culpa enim in recusandae rerum et.,Delivery,Positive,2025-12-17 06:57:30
7500777,9229027229,79035224,4,Inventore alias pariatur suscipit earum minima. Eligendi libero quaerat saepe animi.,Customer Service,Positive,2024-11-24 17:40:56
6368555,9466476385,43903036,4,Pariatur repellat optio officiis libero. Officiis totam consectetur aut.,Product Quality,Positive,2023-02-01 09:38:44
6803102,5906120540,8073178,4,Explicabo cumque ipsam itaque quasi quos.,App Experience,Positive,2025-04-29 11:59:26
2981168,5349796921,86441744,5,Voluptates neque assumenda est.,Product Quality,Positive,2025-08-07 05:47:59
2599703,2019410242,80093702,4,Sapiente voluptatum quibusdam omnis perspiciatis.,Customer Service,Neutral,2025-02-13 03:57:10
6526108,5856941891,89943117,5,Modi voluptatibus perferendis. Itaque placeat omnis dolorum fugit dolor maiores.,Product Quality,Positive,2025-04-13 08:13:10
7959281,6962961847,80542601,4,Nam animi possimus dolores fugiat sequi nihil. Molestias iste error maiores.,Product Quality,Neutral,2024-07-05 07:39:03
3118748,6895817122,28955843,5,Officia aliquid totam. Aperiam ad quidem velit ab. Facilis quo sapiente praesentium impedit.,Customer Service,Positive,2023-08-21 23:08:53
1384327,9502266704,26310300,4,Occaecati ipsam modi doloribus. Consequatur nostrum laudantium occaecati eligendi deleniti.,Delivery,Positive,2025-09-30 17:12:14
710223,5166431683,84104079,5,Quae facilis perferendis fugit. Unde molestiae temporibus doloribus praesentium fuga eligendi sit.,App Experience,Positive,2025-04-18 13:32:55
8001251,963789768,7088985,1,Corporis architecto sunt doloremque excepturi.,Product Quality,Negative,2025-12-30 17:33:21
851471,5971265932,69835347,4,Aliquam sit accusamus modi. Eveniet expedita odit maiores laborum laborum.,App Experience,Neutral,2025-01-29 05:04:53
7091797,9726859744,43257848,5,Nostrum hic magnam praesentium tenetur dolorum. Rem doloribus ratione accusamus.,Delivery,Positive,2024-05-25 03:51:29
3239553,8356099182,34897496,4,Eaque deleniti occaecati voluptate impedit suscipit. Sed necessitatibus maiores aliquam vitae.,Customer Service,Neutral,2023-11-28 04:05:19
5065319,3443493329,54284884,4,Quos distinctio ad tempore. Cum ipsum assumenda exercitationem. Quis voluptatem voluptatum ab.,Customer Service,Positive,2024-05-03 22:17:40
558824,9201693905,71060394,4,Nemo expedita ullam deserunt. Rerum dolorum magni deserunt tempore. Quo in dolor.,App Experience,Positive,2024-01-15 05:54:13
5923592,9803714085,59660598,5,Sequi amet odio veniam similique ipsam id. Iste hic nihil suscipit.,Customer Service,Positive,2023-04-25 16:47:46
178539,4459734206,2005039,4,Natus alias odit tempora tempora. Corrupti exercitationem optio sunt quae.,Customer Service,Positive,2024-08-29 04:29:20
4095173,6883251639,73243968,5,Voluptate impedit neque modi pariatur cupiditate. Quidem unde ullam neque eligendi fugiat aperiam.,Customer Service,Positive,2023-12-27 15:31:42
1659460,4117596525,9497076,4,Accusamus modi deleniti eaque repudiandae nisi beatae.,App Experience,Neutral,2025-03-23 19:37:24
5791034,6489721684,24219273,5,Non consequuntur facere ea.,App Experience,Positive,2025-04-12 12:36:58
878340,2298671860,84685349,4,Veritatis amet iste. Expedita perspiciatis voluptatum doloribus.,Customer Service,Neutral,2025-06-05 19:41:33
4868279,9516696717,5350211,5,Vero necessitatibus non molestiae. Tenetur eligendi possimus.,Product Quality,Positive,2023-07-12 11:31:41
8713460,5648802286,78244528,4,Iusto sunt excepturi veniam. Labore iure repellendus veniam quisquam vitae doloremque.,Product Quality,Neutral,2023-02-13 04:41:47
6034336,951954102,21852618,4,Eos facilis quia ducimus laborum.,Customer Service,Positive,2025-05-23 09:34:14
2868267,7385759780,88441647,4,Dignissimos quam nesciunt dicta. Minima consequatur eos illo.,Customer Service,Positive,2023-10-24 20:29:36
6983624,7435525586,56153573,4,Iusto aliquid est earum facilis.,Customer Service,Positive,2023-11-16 13:28:37
9350298,9774797048,90524841,4,Accusamus alias cupiditate nemo porro voluptate. Doloribus nisi quisquam modi modi illo ullam.,Delivery,Positive,2025-02-10 06:47:29
3720296,273692211,27857972,4,Commodi assumenda facere vel corrupti odit quidem. Earum aspernatur necessitatibus.,Product Quality,Positive,2023-10-19 15:07:16
4630926,5625331187,15455440,1,Accusantium voluptas esse voluptas quis. Molestias assumenda neque.,Delivery,Negative,2024-01-13 07:42:34
4353905,7989676222,33981622,4,Impedit nemo delectus soluta illum quo voluptas vel. Fugiat enim a corporis.,Customer Service,Positive,2024-04-13 00:27:00
685241,944237359,35175114,5,Ad eius fugiat.,Customer Service,Positive,2025-04-12 05:24:01
9126266,2042010766,38753946,3,Saepe ea dolores accusantium voluptas. Consequatur deserunt illo earum perspiciatis odit unde.,App Experience,Neutral,2023-10-15 16:50:22
8551908,5536893005,36691014,1,Nam vitae nisi sequi. Culpa quos praesentium quisquam harum dolore illo.,Delivery,Negative,2023-12-27 19:59:32
8253444,4365532593,12920290,4,Magni atque asperiores odio aliquam aliquid commodi quam. Dolor ipsam dicta labore.,Product Quality,Positive,2024-05-28 15:40:25
4143493,1677584451,97723743,3,Vitae omnis molestiae assumenda.,Product Quality,Negative,2023-03-06 00:01:30
3443354,3067551285,49693817,5,Repudiandae voluptatibus praesentium minima reiciendis. Excepturi distinctio cum.,Customer Service,Positive,2024-05-13 22:50:12
4568566,7958778705,55814311,3,Facere deserunt provident quae.,App Experience,Negative,2023-06-19 09:07:23
9255117,348398591,27902908,5,Iure dolores labore ipsam reprehenderit incidunt ad. Veniam itaque qui ipsa sunt modi.,App Experience,Positive,2025-11-22 01:42:17
